name,address,website,lat,lng,drive_distance,drive_time
Mtn View Nissan of Dalton,"1706 E Walnut Ave, Dalton, GA 30721, USA",https://www.nissanofdalton.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,34.7602602,-84.94077279999999,56.4 km,41 mins
Paul Thigpen Chevrolet GMC Of LaFayette,"1975 N Main St, LaFayette, GA 30728, USA",https://www.paulthigpenchevygmc.com/,34.738156,-85.274417,40.5 km,39 mins
Edd Kirby's Adventure Chevrolet Chrysler Jeep Dodge Ram,"1501 W Walnut Ave, Dalton, GA 30720, USA",https://www.adventurecars.com/,34.7598423,-84.9949417,51.3 km,34 mins
Shottenkirk Hyundai Rome,"965 Veterans Memorial Hwy NE, Rome, GA 30161, USA",https://www.shottenkirkhyundairome.com/,34.2891827,-85.15218399999999,120 km,1 hour 15 mins
Mtn View Nissan of Cleveland,"131 Pleasant Grove Rd, McDonald, TN 37353, USA",https://www.cleveland-nissan.com/searchnew.aspx?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,35.1515428,-84.9507837,45.4 km,32 mins
Economy Honda Superstore,"6001 Lee Hwy, Chattanooga, TN 37421, USA",https://www.economyhonda.com/?utm_source=google&utm_campaign=GoogleLocalListing&utm_medium=organic,35.0253588,-85.19460360000001,12.2 km,18 mins
Capital Toyota,"5808 Lee Hwy, Chattanooga, TN 37421, USA",https://www.capitaltoyota.com/,35.0203023,-85.2008189,11.4 km,18 mins
Cleveland Ford,"2496 S Lee Hwy, Cleveland, TN 37311, USA",https://www.clevelandford.com/?utm_source=GMB&utm_medium=organic&utm_campaign=GMB%20Main,35.1459232,-84.9268809,48.0 km,34 mins
Toyota of Cleveland,"3560 Village N Blvd SW, McDonald, TN 37353, USA",https://www.toyotaofcleveland.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,35.154823,-84.946597,45.8 km,33 mins
Mtn. View Ford,"301 E 20th St, Chattanooga, TN 37408, USA",https://www.mtnviewford.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,35.030918,-85.305624,2.1 km,6 mins
Crown Subaru,"7700 Lee Hwy, Chattanooga, TN 37421, USA",https://www.crownsubarutn.com/?utm_source=Google&utm_medium=organic&utm_campaign=google_my_business,35.0607044,-85.13251079999999,24.9 km,20 mins
Honda of Cleveland,"2701 S Lee Hwy, Cleveland, TN 37311, USA",http://www.hondaofcleveland.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,35.1415165,-84.9241079,47.4 km,33 mins
Lexus of Chattanooga,"2135 Chapman Rd, Chattanooga, TN 37421, USA",https://www.lexusofchattanooga.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,35.0580454,-85.1914285,13.8 km,20 mins
Mtn View Nissan of Chattanooga,"2100 Market St, Chattanooga, TN 37408, USA",https://www.mtnviewnissan.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,35.0301366,-85.3084914,2.1 km,6 mins
Crown Chrysler Dodge Jeep Ram Cleveland,"3571 Village N Blvd SW, McDonald, TN 37353, USA",https://www.crownchryslerdodgejeep.com/?utm_source=google&utm_campaign=google_my_business&utm_content=home_page,35.155243999999996,-84.9477195,45.6 km,32 mins
Mtn. View Chevrolet,"310 E 20th St, Chattanooga, TN 37408, USA",https://www.mtnviewchevy.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,35.0297548,-85.3058097,2.1 km,6 mins
Kia of Cleveland,"2492 S Lee Hwy, Cleveland, TN 37311, USA",https://www.kiaofcleveland.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,35.145216,-84.9245258,47.8 km,33 mins
Marshal Mize Ford,"5348 TN-153, Hixson, TN 37343, USA",https://marshalmizeford.com/,35.134099899999995,-85.24546529999999,14.9 km,17 mins
Village Volkswagen of Chattanooga,"6001 International Dr, Chattanooga, TN 37421, USA",https://www.villagevw.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,35.0638818,-85.1936144,14.5 km,21 mins
Kia of Chattanooga,"2136 Chapman Rd, Chattanooga, TN 37421, USA",http://www.kiaofchattanooga.com/?utm_source=gmb&utm_medium=Yext&y_source=1_MTgwMjQyMzgtNzE1LWxvY2F0aW9uLndlYnNpdGU=,35.058279399999996,-85.18820099999999,13.7 km,20 mins
"Champion Chevrolet GMC, INC.","1600 Sparta St, McMinnville, TN 37110, USA",https://www.championchevy.com/,35.699838,-85.74010899999999,122 km,1 hour 18 mins
Dayton Ford,"4501 Rhea County Hwy, Dayton, TN 37321, USA",https://www.daytonfordtn.com/?y_source=1_NDA0NTgyMDItNzE1LWxvY2F0aW9uLndlYnNpdGU%3D,35.475764999999996,-85.0301247,58.5 km,40 mins
Edd Rogers Valley Ford,"111 Auto Ln, Sparta, TN 38583, USA",https://www.eddrogersvalleyford.com/,35.9310265,-85.4851118,129 km,1 hour 20 mins
"Edd Rogers Chevrolet, Llc","674 W Bockman Way, Sparta, TN 38583, USA",https://www.eddrogerschevy.net/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales_websitelink,35.9351402,-85.4817861,130 km,1 hour 21 mins
Dave Kirk Chevrolet GMC,"2955 N Main St, Crossville, TN 38555, USA",https://www.davekirk.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,35.9890654,-85.04013619999999,143 km,1 hour 39 mins
East Tennessee Dodge Chrysler Jeep Ram,"2774 N Main St, Crossville, TN 38555, USA",https://www.easttennesseedodge.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,35.985716499999995,-85.0376035,142 km,1 hour 37 mins
Ford of Cookeville,"1600 Interstate Dr, Cookeville, TN 38501, USA",https://www.fordlincolnofcookeville.com/?utm_source=gbp&utm_medium=organic&utm_campaign=website,36.1387365,-85.5264947,158 km,1 hour 39 mins
East Tennessee Ford,"2712 N Main St, Crossville, TN 38555, USA",https://www.easttennesseeford.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb_listing,35.9849652,-85.0379505,142 km,1 hour 37 mins
Carlen Chevrolet,"330 W Spring St, Cookeville, TN 38501, USA",https://www.carlenchevrolet.com/?utm_source=gmb&utm_medium=organic&utm_campaign=website,36.1616025,-85.5144711,158 km,1 hour 43 mins
Cumberland kia,"1556 Interstate Dr, Cookeville, TN 38501, USA",https://www.cumberlandkia.com/,36.1379429,-85.5241392,159 km,1 hour 40 mins
Cumberland Chrysler Dodge Jeep RAM,"1550 Interstate Dr, Cookeville, TN 38501, USA",https://cumberlandchryslercenter.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,36.1378019,-85.5231838,159 km,1 hour 40 mins
Watson Chevrolet,"2350 Cookeville Hwy, Livingston, TN 38570, USA",https://www.watsonchevy.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,36.3368946,-85.3521287,181 km,1 hour 52 mins
"Don Franklin Ford, Inc.","3211 Adair Veterans Memorial Highway, Columbia, KY 42728, USA",https://www.franklinfordky.com/,37.098842,-85.32864200000002,293 km,3 hours 9 mins
Franklin Nissan,"705 Jamestown St, Columbia, KY 42728, USA",https://www.franklinnissanky.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,37.095691099999996,-85.301328,293 km,3 hours 9 mins
Don Franklin Monticello Chrysler Dodge Jeep RAM,"1777 KY-90, Monticello, KY 42633, USA",https://www.donfranklinchryslerdodgeramjeep.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,36.8594436,-84.8419036,267 km,2 hours 59 mins
Don Franklin Russell Springs Chevrolet GMC,"736 W Steve Wariner Dr, Russell Springs, KY 42642, USA",https://www.donfranklinrussellsprings.com/,37.065236999999996,-85.07247,291 km,3 hours 16 mins
Don Franklin Burkesville Chevrolet,"1465 S Main St, Burkesville, KY 42717, USA",https://www.donfranklinburkesville.com/,36.7736549,-85.3615798,250 km,2 hours 40 mins
Don Franklin Campbellsville Chevrolet GMC,"200 N Bypass Rd, Campbellsville, KY 42718, USA",https://www.donfranklincampbellsville.com/,37.3461681,-85.3605936,324 km,3 hours 33 mins
Don Franklin Campbellsville Chrysler Dodge Jeep RAM,"915 Meader St, Campbellsville, KY 42718, USA",https://www.campbellsvillechryslerdodgeramjeep.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,37.346199,-85.3605651,324 km,3 hours 33 mins
Stuart Powell Ford Mazda,"225 S Danville Bypass, Danville, KY 40422, USA",https://www.stuartpowell.com/?utm_source=GBP&utm_medium=organic&utm_campaign=Confluence,37.6452513,-84.8044,368 km,4 hours 12 mins
Don Franklin Bardstown Chevrolet Buick,"120 W John Rowan Blvd, Bardstown, KY 40004, USA",https://www.franklinfamilychevrolet.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,37.8274948,-85.4661666,463 km,4 hours 20 mins
Conway Heaton Ford,"810 N 3rd St, Bardstown, KY 40004, USA",http://www.conwayheaton.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB-Listing,37.8237419,-85.4629669,462 km,4 hours 19 mins
Bob Allen Chevrolet GMC,"725 Maple Ave, Danville, KY 40422, USA",https://www.boballenchevrolet.com/?utm_source=Google&utm_medium=Link&utm_campaign=Mainivent+GMB&utm_id=Mainivent+,37.657562,-84.78424249999999,369 km,4 hours 14 mins
Bob Allen Chrysler Dodge Jeep RAM,"801 Maple Ave, Danville, KY 40422, USA",https://www.boballenchryslerdodgejeep.com/?utm_source=Google&utm_medium=Link&utm_campaign=Mainivent+GMB&utm_id=Mainivent+,37.656881899999995,-84.7843467,369 km,4 hours 13 mins
Oxmoor Hyundai,"2125 Blankenbaker Pkwy, Louisville, KY 40299, USA",https://www.oxmoorhyundai.com/,38.2132031,-85.5377159,503 km,4 hours 41 mins
Prince Chevrolet GMC of Albany,"2701 Ledo Rd Suite #200, Albany, GA 31707, USA",https://www.princeautoalbany.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp,31.623438399999998,-84.2050443,482 km,4 hours 34 mins
Hutchinson Toyota of Albany,"2865 Ledo Rd, Albany, GA 31707, USA",https://www.hutchinsontoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,31.6236111,-84.2166667,481 km,4 hours 32 mins
Hutchinson Kia of Albany,"2875 Ledo Rd, Albany, GA 31707, USA",https://www.hutchinsonkiaofalbany.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,31.623509199999994,-84.2174366,481 km,4 hours 32 mins
Ford Albany,"2926 N Slappey Blvd, Albany, GA 31701, USA",https://www.fordalbany.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_link_website,31.622560800000002,-84.17559519999999,481 km,4 hours 33 mins
T. Childre Chevrolet-Buick,"1119 Forrester Dr SE, Dawson, GA 39842, USA",,31.7589434,-84.4331596,454 km,4 hours 14 mins
AutoNation Chrysler Dodge Jeep RAM North Columbus,"3000 N Lake Pkwy, Columbus, GA 31909, USA",https://www.autonationchryslerdodgejeepramnorthcolumbus.com/?&utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB,32.5514717,-84.9427185,348 km,3 hours 14 mins
AutoNation Chrysler Dodge Jeep RAM South Columbus,"2201 Victory Dr, Columbus, GA 31901, USA",https://www.autonationchryslerdodgejeepramsouthcolumbus.com/?&utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB,32.442349199999995,-84.96655229999999,361 km,3 hours 23 mins
AutoNation Volkswagen Columbus,"3000 N Lake Pkwy #300, Columbus, GA 31909, USA",https://www.autonationvolkswagencolumbus.com/?&utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB,32.552284199999995,-84.9404144,348 km,3 hours 14 mins
Acura of Columbus,"6549 Whittlesey Blvd, Columbus, GA 31909, USA",https://www.acuraofcolumbus.com/,32.549580399999996,-84.9363834,350 km,3 hours 14 mins
Mike Patton Ford,"1402 Lafayette Pkwy, LaGrange, GA 30241, USA",https://www.mikepattonford.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,33.040833299999996,-84.9866667,286 km,2 hours 41 mins
Mercedes-Benz of Atlanta South,"3800 Royal S Pkwy, Atlanta, GA 30349, USA",https://www.mercedesbenzatlantasouth.com/?utm_source=gmb&utm_medium=organic&utm_campaign=google_my_business,33.5876036,-84.51508109999999,208 km,2 hours 0 mins
Jim Ellis Toyota of McDonough,"144 Hwy 81, McDonough, GA 30253, USA",https://www.jimellistoyota.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp+sales,33.4293726,-84.18630429999999,237 km,2 hours 18 mins
Toyota South Atlanta,"6865 Jonesboro Rd, Morrow, GA 30260, USA",https://www.toyotasouthatlanta.com/?utm_source=goolge&utm_medium=organic&utm_campaign=gmb-listing,33.5681107,-84.3439757,214 km,2 hours 4 mins
Toyota of Newnan,"2 Herring Rd, Newnan, GA 30265, USA",https://www.toyotaofnewnan.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,33.398497899999995,-84.756283,239 km,2 hours 17 mins
AutoNation Toyota Thornton Road,"1000 Blairs Bridge Rd, Lithia Springs, GA 30122, USA",https://www.autonationtoyotathorntonroad.com/?utm_source=local&utm_medium=organic&utm_campaign=*000012247*GMB,33.772834599999996,-84.605204,197 km,1 hour 55 mins
Butler Lexus of South Atlanta,"4025 Jonesboro Rd, Union City, GA 30291, USA",https://www.butlerlexussouthatlanta.com/,33.564493999999996,-84.518993,212 km,2 hours 4 mins
ALM Kia South,"4310 Jonesboro Rd, Union City, GA 30291, USA",https://www.almkiasouth.com/?utm_source=organic&utm_medium=gmb&utm_campaign=local,33.5659217,-84.5273459,211 km,2 hours 3 mins
Allan Vigil Ford,"6790 Mt Zion Blvd, Morrow, GA 30260, USA",http://www.allanvigilford.net/,33.5678108,-84.31351099999999,217 km,2 hours 6 mins
STIVERS FORD SOUTH,"4355 Jonesboro Rd Suite B, Union City, GA 30291, USA",https://stiversfordsouth.com/,33.567889,-84.531245,211 km,2 hours 2 mins
Landmark Dodge Chrysler Jeep Ram of Morrow,"6850 Mt Zion Blvd, Morrow, GA 30260, USA",https://landmarkdodge.com/,33.566268799999996,-84.3166014,216 km,2 hours 6 mins
Nalley Honda,"4197 Jonesboro Rd, Union City, GA 30291, USA",https://www.nalleyhonda.com/,33.5685789,-84.5243488,212 km,2 hours 3 mins
John Thornton Chevrolet,"1971 Thornton Rd, Lithia Springs, GA 30122, USA",https://www.johnthornton.com/?utm_source=google&utm_medium=organic&utm_campaign=GMB+posts,33.7841491,-84.6098403,197 km,1 hour 54 mins
Honda of Newnan,"391 Newnan Crossing Bypass, Newnan, GA 30265, USA",https://www.hondaofnewnan.com/?utm_source=weblistings&utm_medium=organic&utm_campaign=hendricklocallistings,33.3846281,-84.7617784,241 km,2 hours 20 mins
BMW of South Atlanta,"4171 Jonesboro Rd, Union City, GA 30291, USA",https://www.bmwofsouthatlanta.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb-website&utm_content=website_button,33.5677016,-84.52217209999999,212 km,2 hours 3 mins
Nissan of Lithia Springs,"811 Thornton Rd, Lithia Springs, GA 30122, USA",https://www.nissanoflithiasprings.com/?utm_source=organic&utm_medium=googlemybusiness,33.7840754,-84.6127272,197 km,1 hour 55 mins
Hennessy Honda of Woodstock,"8931 GA-92, Woodstock, GA 30189, USA",http://www.hennessyhonda.com/?utm_source=google&utm_medium=organic&utm_campaign=GMBSales,34.0863898,-84.54118040000002,154 km,1 hour 34 mins
Cherokee County Toyota,"301 Liberty Blvd, Canton, GA 30114, USA",https://www.cherokeecountytoyota.com/?utm_source=gmb_listing&utm_medium=organic,34.2653479,-84.46611229999999,155 km,1 hour 37 mins
Carriage Kia of Woodstock,"630 Olde Rope Mill Park Rd, Woodstock, GA 30188, USA",https://www.carriagekiawoodstock.com/?utm_source=gbp&utm_medium=organic,34.1292854,-84.52386059999999,165 km,1 hour 38 mins
Krause Family Ford,"195 Woodstock Pkwy, Woodstock, GA 30188, USA",https://www.krausefamilyford.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb%20listing,34.105064299999995,-84.5291817,162 km,1 hour 36 mins
Shottenkirk Hyundai,"300 Liberty Blvd, Canton, GA 30114, USA",https://www.shottenkirkhyundai.com/?utm_source=google&utm_medium=organic&utm_campaign=gmbmenu,34.2645832,-84.46511699999999,155 km,1 hour 36 mins
Shottenkirk Honda of Cartersville,"539 E Main St, Cartersville, GA 30121, USA",https://www.hondaofcartersville.com/?utm_source=google&utm_medium=organic&utm_campaign=tech_seo,34.1696063,-84.7830049,127 km,1 hour 15 mins
Shottenkirk Ford Jasper,"868 GA-515, Jasper, GA 30143, USA",https://shottenkirkfordjasper.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,34.4539417,-84.4542408,132 km,1 hour 28 mins
Cherokee County Nissan,"101 Harbor Creek Pkwy, Holly Springs, GA 30115, USA",https://www.cherokeecountynissan.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,34.1835861,-84.5026778,150 km,1 hour 35 mins
Shottenkirk Chrysler Dodge Jeep Ram,"200 Liberty Blvd, Canton, GA 30114, USA",https://www.shottenkirkchrysler.com/?utm_source=google&utm_medium=organic&utm_campaign=tech_seo,34.2610476,-84.4646004,155 km,1 hour 36 mins
Robert Loehr Chrysler Dodge Jeep RAM SRT and FIAT,"567 E Main St, Cartersville, GA 30121, USA",https://www.robertloehrchryslerdodgejeepram.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,34.1701409,-84.78209079999999,127 km,1 hour 15 mins
Pugmire Ford of Cartersville,"352 N Tennessee St, Cartersville, GA 30120, USA",https://www.pugmirefordcartersville.com/?/utm_campaign=gbp_website_button&utm_medium=organic&utm_source=google,34.1740308,-84.7940938,124 km,1 hour 15 mins
Crown Chrysler Dodge Jeep Ram FIAT,"2120 Chapman Rd, Chattanooga, TN 37421, USA",https://www.crowncarsofchattanooga.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business_sales&utm_content=website_button,35.0568469,-85.1881855,13.5 km,20 mins
Long Hyundai,"6035 International Dr, Chattanooga, TN 37421, USA",https://long-hyundai.com/,35.0602527,-85.1922895,14.1 km,20 mins
BMW of Chattanooga,"6806 E Brainerd Rd, Chattanooga, TN 37421, USA",https://www.bmwofchattanooga.com/?utm_source=google&utm_campaign=GoogleLocalListing&utm_medium=organic,35.0151233,-85.1825284,18.6 km,16 mins
Sutherlin Subaru,"531 Gallaher Rd, Kingston, TN 37763, USA",https://www.sutherlinsubaru.com/?utm_campaign=gbp_website_button&utm_medium=organic&utm_source=google,35.8744358,-84.44166779999999,166 km,1 hour 35 mins
"Lenoir City Ford, Inc.","775 US-321, Lenoir City, TN 37771, USA",https://www.lenoircityford.com/?utm_source=gmbsls&utm_medium=social&mcmid=gmbsls,35.813047399999995,-84.2629005,145 km,1 hour 27 mins
Jacky Jones Ford of Sweetwater,"714 New Hwy 68, Sweetwater, TN 37874, USA",http://www.jackyjonessweetwater.com/,35.5928666,-84.4832857,113 km,1 hour 8 mins
Lenoir City Chrysler Dodge Jeep Ram,"1206 E Broadway St, Lenoir City, TN 37772, USA",https://www.drivelenoircity.net/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,35.7982185,-84.2551352,145 km,1 hour 28 mins
Long Chevrolet Buick GMC,"1900 Congress Pkwy S, Athens, TN 37303, USA",https://longofathens.com/?utm_source=google_my_business_listing&utm_medium=organic,35.4461656,-84.63099969999999,91.0 km,58 mins
L & M Motors Inc - RAM,"1001 S White St, Athens, TN 37303, USA",https://www.lmmotors.net/,35.426958899999995,-84.58227649999999,96.1 km,1 hour 5 mins
Oak Ridge Nissan,"1549 Oak Ridge Turnpike, Oak Ridge, TN 37830, USA",https://www.oakridgenissan.com/?utm_source=local&utm_medium=organic&utm_campaign=LeapFrog_GBP&utm_id=home,36.0103783,-84.26801309999999,173 km,1 hour 47 mins
Secret City Chrysler Dodge Jeep RAM,"1005 Oak Ridge Turnpike, Oak Ridge, TN 37830, USA",http://www.secretcitycdjr.com/,36.023228599999996,-84.243145,181 km,1 hour 47 mins
Rusty Wallace Chevrolet,"224 S Main St, Clinton, TN 37716, USA",https://www.rustywallacechevrolet.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=chevroletsales,36.097220799999995,-84.13442649999999,190 km,1 hour 55 mins
Ole Ben Franklin Mitsubishi,"480 S Illinois Ave, Oak Ridge, TN 37830, USA",http://www.olebenfranklinmitsubishi.com/,36.0024775,-84.2475138,179 km,1 hour 45 mins
"Ray Varner Ford, LLC","2026 N Charles G Seivers Blvd, Clinton, TN 37716, USA",https://www.rayvarnerford.com/,36.154401,-84.09695959999999,207 km,2 hours 1 min
Don Franklin Somerset Kia,"138 Turner St, Somerset, KY 42503, USA",https://www.donfranklinsomersetkia.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,37.094639099999995,-84.6223637,306 km,3 hours 29 mins
Don Franklin Somerset Chevrolet Buick GMC,"345 S Hwy 27, Somerset, KY 42501, USA",https://www.donfranklingm.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,37.0895842,-84.61745499999999,307 km,3 hours 29 mins
Don Franklin Somerset Chrysler Dodge Jeep RAM,"1147 S Hwy 27, Somerset, KY 42501, USA",https://www.donfranklincdjrf.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,37.0783878,-84.6186529,305 km,3 hours 26 mins
Toyota of Somerset,"4195 S Hwy 27, Somerset, KY 42501, USA",https://www.toyotaofsomerset.com/?utm_source=google&utm_medium=organic&utm_id=GoogleLocalListing,37.034534199999996,-84.6278669,299 km,3 hours 21 mins
Alton Blakley Ford,"2130 US-27, Somerset, KY 42501, USA",http://www.altonblakleyford.com/,37.0637308,-84.620182,302 km,3 hours 24 mins
Don Franklin Somerset Nissan,"2490 S Hwy 27, Somerset, KY 42501, USA",https://www.donfranklinsomersetnissan.com/?utm_source=GBP&utm_medium=organic&utm_campaign=google_business_profile,37.0588919,-84.6226727,301 km,3 hours 23 mins
Alton Blakley Honda,"2190 S Hwy 27, Somerset, KY 42501, USA",http://www.abhonda.com/,37.0629,-84.6207967,302 km,3 hours 24 mins
Don Franklin Somerset Hyundai,"132 Turner St, Somerset, KY 42503, USA",https://www.donfranklinsomersethyundai.com/searchnew.aspx,37.0951786,-84.6230771,307 km,3 hours 29 mins
Green's Toyota of Lexington,"630 E New Circle Rd, Lexington, KY 40505, USA",http://www.greenstoyotaoflexington.com/,38.050161599999996,-84.4564261,449 km,4 hours 13 mins
Lexus of Lexington,"1264 E New Circle Rd, Lexington, KY 40505, USA",https://lexusoflexington.com/?utm_source=GMB&utm_medium=GMB&utm_campaign=GMB&utm_id=GMB&utm_term=GMB&utm_content=GMB,38.0302168,-84.4537108,450 km,4 hours 14 mins
Toyota On Nicholasville,"2100 Lexington Rd, Nicholasville, KY 40356, USA",https://www.toyotaonnicholasville.com/?utm_source=Google&utm_medium=GMB&utm_campaign=GMB,37.9171896,-84.5550564,455 km,4 hours 24 mins
Paul Miller Ford,"975 E New Circle Rd, Lexington, KY 40505, USA",https://www.paulmillerford.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,38.0395016,-84.45356199999999,449 km,4 hours 13 mins
Car Town Kia USA,"3120 Lexington Rd, Nicholasville, KY 40356, USA",https://www.cartownkiausa.com/,37.9374669,-84.5470426,453 km,4 hours 21 mins
Freedom Chrysler Dodge Jeep Ram of Lexington,"1560 E New Circle Rd, Lexington, KY 40509, USA",https://www.freedomcdjroflexington.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business&utm_content=sales,38.01847,-84.45752,445 km,4 hours 14 mins
Dan Cummins Ford Lincoln,"4080 Lexington Rd Suite B, Nicholasville, KY 40356, USA",https://www.dancumminsford.com/?utm_source=GMBlisting&utm_medium=organic&utm_campaign=fordlincolnsales,37.9539961,-84.5389836,451 km,4 hours 19 mins
Rod Hatfield Chevrolet,"232 W New Cir Rd, Lexington, KY 40505, USA",https://www.rodhatfieldchevy.com/,38.0684298,-84.4748907,453 km,4 hours 14 mins
Don Jacobs Honda,"2699 Regency Rd, Lexington, KY 40503, USA",https://www.donjacobshonda.com/?utm_source=google&utm_medium=organic&utm_campaign=GBP,37.999251699999995,-84.52339789999999,450 km,4 hours 19 mins
Toyota South,"961 Four Mile Rd, Richmond, KY 40475, USA",https://www.toyotasouth.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_website&utm_content=website_button,37.7597235,-84.2747098,417 km,3 hours 54 mins
Quantrell Subaru,"1450 E New Circle Rd, Lexington, KY 40509, USA",https://www.quantrellsubaru.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,38.0236111,-84.455,446 km,4 hours 14 mins
Don Franklin Lexington Hyundai,"3440 Richmond Rd, Lexington, KY 40509, USA",https://www.donfranklinlexingtonhyundai.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,37.995815799999995,-84.44149340000001,442 km,4 hours 9 mins
Jack Kain Ford Inc.,"3405 Lexington Rd, Versailles, KY 40383, USA",https://www.kainford.com/?utm_source=google&utm_medium=organic&utm_campaign=googlemybusiness,38.043569,-84.66923899999999,472 km,4 hours 29 mins
James Motor Company Mercedes-Benz,"2440 Richmond Rd, Lexington, KY 40502, USA",http://www.jamesmotorcompany.com/,38.013301,-84.4602127,444 km,4 hours 12 mins
Don Franklin Nicholasville Hyundai,"3035 Lexington Rd, Nicholasville, KY 40356, USA",https://www.donfranklinnicholasvillehyundai.com/,37.9319,-84.55008,454 km,4 hours 22 mins
Dan Cummins Chevrolet Buick of Paris,"1020 M.L.K. Jr Blvd, Paris, KY 40361, USA",https://www.dancummins.net/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=chevroletbuicksales,38.1979062,-84.2737769,472 km,4 hours 26 mins
Dan Cummins Chevrolet Buick of Georgetown,"1470 Cherry Blossom Way, Georgetown, KY 40324, USA",https://www.dancumminschevybuick.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=chevroletbuicksales,38.2189404,-84.5397709,470 km,4 hours 22 mins
Dan Cummins Chrysler Dodge Jeep RAM of Paris,"2021 Alverson Dr, Paris, KY 40361, USA",https://www.dancumminschryslerdodgejeep.com/?utm_medium=organic&utm_source=GMBlisting&utm_campaign=chryslerdodgejeepramsales,38.2039336,-84.2759823,472 km,4 hours 27 mins
Marshall Dry Ridge Toyota,"9 Taft Hwy, Dry Ridge, KY 41035, USA",https://www.marshalldryridgetoyota.com/,38.6821524,-84.6038839,524 km,4 hours 49 mins
Five Star Chrysler Dodge Jeep Ram Albany,"701 E Oglethorpe Blvd, Albany, GA 31705, USA",https://www.albanycdjrga.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,31.5746161,-84.13445899999999,480 km,4 hours 31 mins
Albany Nissan,"1100 E Oglethorpe Blvd, Albany, GA 31705, USA",http://www.albanynissan.com/,31.571075299999997,-84.1255347,480 km,4 hours 32 mins
Parker Chevrolet GMC,"517 Gorday Dr, Ashburn, GA 31714, USA",https://www.parkerchevrolet.com/,31.7112387,-83.6422414,447 km,4 hours 7 mins
Long Honda of Albany,"903 E Oglethorpe Blvd, Albany, GA 31705, USA",https://longhondaofalbany.com/,31.5737235,-84.13040319999999,480 km,4 hours 31 mins
Albany Mitsubishi,"1000 E Oglethorpe Blvd, Albany, GA 31705, USA",http://www.mitsubishiofalbany.com/,31.571631699999998,-84.12822919999999,480 km,4 hours 32 mins
Five Star Hyundai of Albany,"711 E Oglethorpe Blvd, Albany, GA 31705, USA",https://www.fivestarhyundaialbany.com/?utm_source=google&utm_medium=organic&utm_campaign=google_my_business,31.5742556,-84.1330231,480 km,4 hours 31 mins
BMW of Albany,"801 E Oglethorpe Blvd, Albany, GA 31705, USA",https://www.bmwofalbany.com/?utm_source=google&utm_medium=organic&utm_campaign=gbp_sales,31.5741429,-84.1320097,480 km,4 hours 31 mins
